"schema_version","scene_id","line_id","arc","day","time_window","trigger","condition","priority","once_scope","sequence","speaker","contact","delivery","portrait","text","choice_a_id","choice_a_text","choice_a_reply","choice_a_effects","choice_a_next","choice_b_id","choice_b_text","choice_b_reply","choice_b_effects","choice_b_next","choice_c_id","choice_c_text","choice_c_reply","choice_c_effects","choice_c_next","enter_effects","auto_next","purpose"
"5","v5_d4_school_lesson","v5_d4_school_lesson_08","school","4","school","school_complete","","225","game","8","Seoyeon","서연","dialogue","seoyeon_worried","그러면 더 숨길 수도 있대. 왜 말하기 어려웠는지 먼저 듣고, 믿을 만한 어른이나 1336 상담에 같이 연결하는 게 좋대.","","","","","","","","","","","","","","","","","",""
"5","v5_d4_school_lesson","v5_d4_school_lesson_09","school","4","school","school_complete","","225","game","9","Protagonist","나","dialogue","","말하는 쪽도 이미 겁먹었을 수 있으니까 먼저 듣는 게 필요하겠네. 그 부분은 내가 설명할게.","","","","","","","","","","","","","","","","","","원본의 주인공 질문과 서연의 설명을 압축하지 않고 보존한다."
"5","v5_d4_school_stable","v5_d4_school_stable_01","school","4","school","school_complete","counter.gamble_sessions<3","210","game","1","Teacher","담임 선생님","dialogue","","좋아. 주말에 조사한 사례와 상담 정보까지 연결하면 발표 흐름이 분명해지겠다.","","","","","","","","","","","","","","","","","",""
"5","v5_d4_school_stable","v5_d4_school_stable_02","school","4","school","school_complete","counter.gamble_sessions<3","210","game","2","Protagonist","나","dialogue","","집에 가서 세 부분을 발표자료로 완성하고 서연에게 보내야겠다.","","","","","","","","","","","","","","","","tutorial:set=study","",""
"5","v5_d4_school_risk","v5_d4_school_risk_01","school","4","school","school_complete","counter.gamble_sessions>=3","211","game","1","Teacher","담임 선생님","dialogue","","손실을 되찾으려고 돈을 빌리거나 학교와 약속을 미루기 시작했다면 혼자 해결하려 하지 말고 바로 도움을 요청해야 해.","","","","","","","","","","","","","","","","","",""
"5","v5_d4_school_risk","v5_d4_school_risk_02","school","4","school","school_complete","counter.gamble_sessions>=3","211","game","2","Protagonist","나","narration","","오늘 정리한 사례가 내 이야기처럼 들렸다. 지금 말하면 숨긴 일까지 전부 설명해야 한다.","","","","","","","","","","","","","","","","","",""
"5","v5_d4_school_risk","v5_d4_school_risk_03","school","4","school","school_complete","counter.gamble_sessions>=3","211","game","3","Teacher","담임 선생님","dialogue","","요즘 계속 피곤해 보이는데 무슨 일 있니? 천천히 말해도 괜찮아.","d13_tell_teacher","선생님께 사실대로 말한다","선생님, 사실 도박하다 돈을 잃었어요. 혼자서는 멈추기 어려워요.","flag.help_requested:set=true|relation.teacher:add=3","v5_d4_help_response","d13_hide_again","아무 일도 아니라고 한다","아니에요. 그냥 알바 때문에 피곤해서 그래요.","flag.help_requested:set=false|relation.teacher:add=-2","v5_d4_hide_result","","","","","","","","교육 내용이 주인공 자신의 상황과 겹친 뒤 도움 요청 선택으로 이어진다."
"5","v5_d4_help_response","v5_d4_help_response_01","school","4","after_school","v5_d4_help_response","","205","game","1","Teacher","담임 선생님","dialogue","","말해줘서 잘했어. 돈 문제를 도박으로 해결하려 하지 말고 부모님과 상담 선생님께 같이 이야기하자.","","","","","","","","","","","","","","","","","",""
"5","v5_d4_help_response","v5_d4_help_response_02","school","4","after_school","v5_d4_help_response","","205","game","2","Protagonist","나","dialogue","","네. 무섭지만 더 숨기지는 않을게요. 집에 가서 발표자료도 마무리할게요.","","","","","","","","","","","","","","","","unlock.counseling:set=true|tutorial:set=study","",""
"5","v5_d4_hide_result","v5_d4_hide_result_01","school","4","after_school","v5_d4_hide_result","","205","game","1","Protagonist","나","narration","","괜찮다고 말하고 교무실을 나왔다. 안도감보다 다시 혼자가 됐다는 생각이 더 크게 남았다. 일단 집에 가서 내일 발표자료부터 마무리하자.","","","","","","","","","","","","","","","","tutorial:set=study","",""
"5","v5_d4_study_done_stable","v5_d4_study_done_stable_01","study","4","evening","homework_complete","counter.gamble_sessions<3","180","game","1","Protagonist","서연","message","","발표자료 만들었어. 게임처럼 보이게 하는 장치, 도박을 구분하는 기준, 도움받는 방법까지 세 부분으로 나눴어.","","","","","","","","","","","","","","","","","",""
"5","v5_d4_study_done_stable","v5_d4_study_done_stable_02","study","4","evening","homework_complete","counter.gamble_sessions<3","180","game","2","Seoyeon","서연","message","seoyeon_default","자료 확인했어. 사례랑 1336까지 자연스럽게 이어져서 이해하기 좋다. 내일 발표 전에 역할만 다시 맞추자.","","","","","","","","","","","","","","","","","",""
"5","v5_d4_study_done_stable","v5_d4_study_done_stable_03","study","4","evening","homework_complete","counter.gamble_sessions<3","180","game","3","Protagonist","서연","message","","응. 내일은 내가 구분 기준이랑 도움받는 방법을 설명할게.","","","","","","","","","","","","","","","","relation.seoyeon:add=2|schedule.project:set=complete","",""
"5","v5_d4_study_done_risk","v5_d4_study_done_risk_01","study","4","evening","homework_complete","counter.gamble_sessions>=3","181","game","1","Protagonist","서연","message","","늦어서 미안해. 발표자료 지금 보냈어. 유혹 장치랑 도박 구분 기준, 도움받는 방법까지 넣었어.","","","","","","","","","","","","","","","","","",""
"5","v5_d4_study_done_risk","v5_d4_study_done_risk_02","study","4","evening","homework_complete","counter.gamble_sessions>=3","181","game","2","Seoyeon","서연","message","seoyeon_worried","자료는 확인했어. 내일 발표할 수 있겠어? 요즘 연락이 늦어서 걱정됐어.","","","","","","","","","","","","","","","","","",""
"5","v5_d4_study_done_risk","v5_d4_study_done_risk_03","study","4","evening","homework_complete","counter.gamble_sessions>=3","181","game","3","Protagonist","서연","message","","응. 걱정하게 해서 미안해. 내일은 피하지 않고 학교 갈게.","","","","","","","","","","","","","","","","relation.seoyeon:add=1|schedule.project:set=complete","",""
"5","v5_d4_evening","v5_d4_evening_01","main","4","evening","evening_fill","schedule.homework=complete","90","day","1","Protagonist","나","overlay","","발표 준비는 끝났다. 내일은 서연과 정리한 내용을 차분하게 전달하자.","","","","","","","","","","","","","","","","clock:set=21:00","",""
"5","v5_d5_start_recovery","v5_d5_start_recovery_01","main","5","7:00","day_start","flag.help_requested=true;flag.late_wake_today!=true","230","game","1","Protagonist","나","narration","","화요일 아침. 어제 선생님께 말한 뒤 부모님과 상담 일정을 잡았다. 문제는 남아 있지만 더 숨기지는 않기로 했다.","","","","","","","","","","","","","","","","tutorial:set=map","",""
"5","v5_d5_start_no_help","v5_d5_start_no_help_01","main","5","7:00","day_start","flag.help_requested!=true;counter.gamble_sessions>=3;flag.late_wake_today!=true","229","game","1","Protagonist","나","narration","","화요일 아침. 발표 날인데도 잃은 돈을 되찾을 생각부터 떠올랐다. 어제도 결국 아무에게도 말하지 못했다.","","","","","","","","","","","","","","","","tutorial:set=map","",""
"5","v5_d5_start_prevented","v5_d5_start_prevented_01","main","5","7:00","day_start","counter.gamble_sessions<3;flag.late_wake_today!=true","228","game","1","Protagonist","나","narration","","화요일 아침. 오늘은 조별 발표가 있는 날이다. 유혹은 있었지만 해야 할 일을 먼저 끝낼 수 있었다.","","","","","","","","","","","","","","","","tutorial:set=map","",""
"5","v5_d5_presentation","v5_d5_presentation_01","school","5","school","school_complete","schedule.project=complete","240","game","1","Seoyeon","서연","dialogue","seoyeon_default","그럼 발표 시작할게. 먼저 온라인 도박 광고가 왜 게임처럼 보이는지 설명해 줘.","","","","","","","","","","","","","","","","","",""
"5","v5_d5_presentation","v5_d5_presentation_02","school","5","school","school_complete","schedule.project=complete","240","game","2","Protagonist","나","dialogue","","출석 보상이나 레벨, 무료 포인트 같은 익숙한 장치로 경계심을 낮춥니다. 하지만 이런 모양만으로 도박인지 판단할 수는 없습니다.","","","","","","","","","","","","","","","","","",""
"5","v5_d5_presentation","v5_d5_presentation_03","school","5","school","school_complete","schedule.project=complete","240","game","3","Seoyeon","서연","dialogue","seoyeon_default","중요한 건 실제 돈이나 가치 있는 걸 걸고, 우연한 결과에 따라 이익과 손실이 생기는 구조인지 보는 겁니다.","","","","","","","","","","","","","","","","","",""
"5","v5_d5_presentation","v5_d5_presentation_04","school","5","school","school_complete","schedule.project=complete","240","game","4","Teacher","담임 선생님","dialogue","","그럼 주변 친구가 손실을 되찾으려고 돈까지 빌리고 있다면 어떻게 해야 할까?","","","","","","","","","","","","","","","","","",""
"5","v5_d5_presentation","v5_d5_presentation_05","school","5","school","school_complete","schedule.project=complete","240","game","5","Protagonist","나","dialogue","","혼내거나 대신 갚아주기보다 먼저 이야기를 듣고, 믿을 만한 어른이나 도박문제 상담 1336에 함께 도움을 요청해야 합니다.","","","","","","","","","","","","","","","","","","공부 앱에서 익힌 다섯 가지 핵심 내용을 실제 발표 대사로 회수한다."
"5","v5_d5_school_recovery","v5_d5_school_recovery_01","school","5","school","school_complete","flag.help_requested=true;schedule.project=complete","220","game","1","Seoyeon","서연","dialogue","seoyeon_default","발표 잘 끝났다. 요즘 힘들어 보였는데도 네 역할은 마무리했네.","","","","","","","","","","","","","","","","","",""
"5","v5_d5_school_recovery","v5_d5_school_recovery_02","school","5","school","school_complete","flag.help_requested=true;schedule.project=complete","220","game","2","Teacher","담임 선생님","dialogue","","어제 먼저 말해 준 것도 잘한 선택이야. 이제 부모님과 돈 문제, 밀린 일정을 하나씩 정리하자.","","","","","","","","","","","","","","","","","",""
"5","v5_d5_school_recovery","v5_d5_school_recovery_03","school","5","school","school_complete","flag.help_requested=true;schedule.project=complete","220","game","3","Protagonist","나","dialogue","","네. 잃은 돈을 되찾으려고 다시 도박하지 않고, 지금 상황부터 계획대로 정리할게요.","","","","","","","","","","","","","","","","","v5_recovery_goal_router",""
"5","v5_recovery_goal_router","v5_recovery_goal_router_01","ending","5","ending","v5_recovery_goal_router","","219","game","1","System","","router","","","","","","","","","","","","","","","","","","route:v5_recovery_debt if debt>0 else v5_recovery_no_debt","",""
"5","v5_recovery_debt","v5_recovery_debt_01","ending","5","ending","v5_recovery_debt","","218","game","1","Protagonist","나","dialogue","","수리비보다 갚아야 할 돈을 먼저 정리해야 한다. 그래도 이제는 혼자 숨기지 않는다.","","","","","","","","","","","","","","","","","ending_recovery",""
"5","v5_recovery_no_debt","v5_recovery_no_debt_01","ending","5","ending","v5_recovery_no_debt","","218","game","1","Protagonist","나","dialogue","","잃은 돈은 남았지만 더 큰 빚을 만들기 전에 멈췄다. 이제 밀린 일정을 다시 세우자.","","","","","","","","","","","","","","","","","ending_recovery",""
"5","ending_recovery","ending_recovery_01","ending","5","ending","ending_recovery","","300","game","1","Narrator","","ending","","문제는 한 번에 사라지지 않았지만, 도움을 요청한 순간부터 회복은 시작됐다.","","","","","","","","","","","","","","","","ending:set=recovery","","도움 요청을 분명한 회복 결과로 표시한다."
"5","v5_d5_school_no_help","v5_d5_school_no_help_01","school","5","school","school_complete","flag.help_requested!=true;counter.gamble_sessions>=3;schedule.project=complete","219","game","1","Teacher","담임 선생님","dialogue","","발표는 끝났지만 네 상태는 그냥 넘길 수 없겠다. 보호자와 같이 이야기하자.","","","","","","","","","","","","","","","","","",""
"5","v5_d5_school_no_help","v5_d5_school_no_help_02","school","5","school","school_complete","flag.help_requested!=true;counter.gamble_sessions>=3;schedule.project=complete","219","game","2","Protagonist","나","narration","","끝까지 숨기려 했지만 반복한 도박과 끊이지 않는 메시지까지 혼자 감출 수는 없었다.","","","","","","","","","","","","","","","","","",""
"5","v5_d5_school_no_help","v5_d5_school_no_help_03","school","5","school","school_complete","flag.help_requested!=true;counter.gamble_sessions>=3;schedule.project=complete","219","game","3","Narrator","","narration","","결국 보호자와 학교에 상황이 알려졌고, 불법 도박 문제는 경찰 상담으로까지 이어졌다.","","","","","","","","","","","","","","","","","ending_no_help",""
"5","ending_no_help","ending_no_help_01","ending","5","ending","ending_no_help","","300","game","1","Narrator","","ending","","손실을 혼자 되찾으려 도박을 반복했지만 문제는 해결되지 않았다. 이제 주변의 도움을 받아 돈과 생활을 함께 정리해야 한다.","","","","","","","","","","","","","","","","ending:set=no_help","","지속한 선택의 결과와 도움 필요성을 명확히 표시한다."
"5","v5_d5_school_prevented","v5_d5_school_prevented_01","school","5","school","school_complete","counter.gamble_sessions<3;schedule.project=complete","218","game","1","Teacher","담임 선생님","dialogue","","발표 좋았어. 위험 신호와 도움받는 방법을 구체적으로 잘 설명했구나.","","","","","","","","","","","","","","","","","",""
"5","v5_d5_school_prevented","v5_d5_school_prevented_02","school","5","school","school_complete","counter.gamble_sessions<3;schedule.project=complete","218","game","2","Seoyeon","서연","dialogue","seoyeon_default","자료까지 끝냈잖아. 오늘 같이 발표할 수 있어서 다행이었어.","","","","","","","","","","","","","","","","","",""
"5","v5_d5_school_prevented","v5_d5_school_prevented_03","school","5","school","school_complete","counter.gamble_sessions<3;schedule.project=complete","218","game","3","Protagonist","나","dialogue","","응. 같이 준비해서 끝내니까 마음이 놓인다. 자료 찾아줘서 고마워.","","","","","","","","","","","","","","","","","v5_prevented_goal_router",""
"5","v5_d5_school_incomplete_recovery","v5_d5_school_incomplete_recovery_01","school","5","school","school_complete","flag.help_requested=true;schedule.project!=complete","225","game","1","Seoyeon","서연","dialogue","seoyeon_worried","네가 맡은 자료가 끝나지 않아서 발표를 제대로 마무리하지 못했어. 어제 무슨 일 있었던 거야?","","","","","","","","","","","","","","","","","",""
"5","v5_d5_school_incomplete_recovery","v5_d5_school_incomplete_recovery_02","school","5","school","school_complete","flag.help_requested=true;schedule.project!=complete","225","game","2","Teacher","담임 선생님","dialogue","","발표 준비를 놓친 결과는 책임져야 한다. 그래도 어제 먼저 도움을 요청한 건 잘한 선택이야. 밀린 일정부터 다시 정리하자.","","","","","","","","","","","","","","","","","",""
"5","v5_d5_school_incomplete_recovery","v5_d5_school_incomplete_recovery_03","school","5","school","school_complete","flag.help_requested=true;schedule.project!=complete","225","game","3","Protagonist","나","dialogue","","미안해. 발표를 망친 건 변명하지 않을게. 도움받으면서 돈과 일정부터 다시 정리하겠습니다.","","","","","","","","","","","","","","","","","v5_recovery_goal_router",""
"5","v5_d5_school_incomplete_no_help","v5_d5_school_incomplete_no_help_01","school","5","school","school_complete","flag.help_requested!=true;counter.gamble_sessions>=3;schedule.project!=complete","224","game","1","Teacher","담임 선생님","dialogue","","맡은 자료가 빠져 발표를 제대로 진행하지 못했다. 요즘 결석과 일정 문제가 이어지는 이유를 보호자와 같이 확인하자.","","","","","","","","","","","","","","","","","",""
"5","v5_d5_school_incomplete_no_help","v5_d5_school_incomplete_no_help_02","school","5","school","school_complete","flag.help_requested!=true;counter.gamble_sessions>=3;schedule.project!=complete","224","game","2","Protagonist","나","narration","","숨기면 지나갈 줄 알았지만 발표까지 망치고 나니 더는 혼자 감출 수 없었다.","","","","","","","","","","","","","","","","","",""
"5","v5_d5_school_incomplete_no_help","v5_d5_school_incomplete_no_help_03","school","5","school","school_complete","flag.help_requested!=true;counter.gamble_sessions>=3;schedule.project!=complete","224","game","3","Narrator","","narration","","결국 보호자와 학교에 상황이 알려졌고, 불법 도박 문제는 경찰 상담으로까지 이어졌다.","","","","","","","","","","","","","","","","","ending_no_help",""
"5","v5_d5_school_incomplete_prevented","v5_d5_school_incomplete_prevented_01","school","5","school","school_complete","counter.gamble_sessions<3;schedule.project!=complete","223","game","1","Teacher","담임 선생님","dialogue","","도박을 멈춘 것과 별개로 맡은 자료를 끝내지 못한 건 일정 관리의 결과다. 서연에게 먼저 사과하고 보완 계획을 세우자.","","","","","","","","","","","","","","","","","",""
"5","v5_d5_school_incomplete_prevented","v5_d5_school_incomplete_prevented_02","school","5","school","school_complete","counter.gamble_sessions<3;schedule.project!=complete","223","game","2","Protagonist","서연","dialogue","","미안해. 내가 맡은 일을 끝내지 못했어. 오늘 안에 빠진 자료를 보완해서 다시 보낼게.","","","","","","","","","","","","","","","","","",""
"5","v5_d5_school_incomplete_prevented","v5_d5_school_incomplete_prevented_03","school","5","school","school_complete","counter.gamble_sessions<3;schedule.project!=complete","223","game","3","Seoyeon","서연","dialogue","seoyeon_worried","다음에는 늦기 전에 먼저 말해 줘. 오늘은 같이 보완해 보자.","","","","","","","","","","","","","","","","","v5_prevented_goal_router",""
"5","v5_prevented_goal_router","v5_prevented_goal_router_01","ending","5","ending","v5_prevented_goal_router","","217","game","1","System","","router","","","","","","","","","","","","","","","","","","route:v5_prevented_goal_full if counter.job_attendance>=2;counter.gamble_sessions=0 else v5_prevented_goal_mixed_router","",""
"5","v5_prevented_goal_mixed_router","v5_prevented_goal_mixed_router_01","ending","5","ending","v5_prevented_goal_mixed_router","","216","game","1","System","","router","","","","","","","","","","","","","","","","","","route:v5_prevented_goal_mixed if cash>=150000 else v5_prevented_goal_short","",""
"5","v5_prevented_goal_full","v5_prevented_goal_full_01","ending","5","ending","v5_prevented_goal_full","","215","game","1","Protagonist","나","dialogue","","주말 근무를 이틀 다 나간 덕분에 수리비 15만 원을 채웠다. 오래 걸렸지만 계획대로 모은 돈이었다.","","","","","","","","","","","","","","","","","ending_prevented",""
"5","v5_prevented_goal_mixed","v5_prevented_goal_mixed_01","ending","5","ending","v5_prevented_goal_mixed","","215","game","1","Protagonist","나","dialogue","","목표 금액은 채웠지만 도박에서 생긴 돈도 섞여 있다. 운 좋게 멈춘 것이지 안전한 방법이었던 건 아니다.","","","","","","","","","","","","","","","","","ending_prevented",""
"5","v5_prevented_goal_short","v5_prevented_goal_short_01","ending","5","ending","v5_prevented_goal_short","","215","game","1","Protagonist","나","dialogue","","수리비를 전부 채우진 못했다. 그래도 남은 금액과 일정을 다시 계산하니 언제 모을 수 있을지는 보였다.","","","","","","","","","","","","","","","","","ending_prevented",""
"5","ending_prevented","ending_prevented_01","ending","5","ending","ending_prevented","","300","game","1","Narrator","","ending","","유혹보다 일상을 먼저 선택했습니다. 스스로 멈춘 결정이 가장 중요한 예방이 되었습니다.","","","","","","","","","","","","","","","","ending:set=prevented","","성공 여부를 즉시 이해할 수 있는 예방 성공 카드다."
"5","v5_d5_missed_recovery","v5_d5_missed_recovery_01","ending","5","night","school_missed","flag.help_requested=true","220","day","1","Teacher","담임 선생님","message","","오늘 학교에 못 왔구나. 발표보다 네 상태가 먼저야. 부모님과 약속한 상담은 그대로 진행하자.","","","","","","","","","","","","","","","","","",""
"5","v5_d5_missed_recovery","v5_d5_missed_recovery_02","ending","5","night","school_missed","flag.help_requested=true","220","day","2","Protagonist","담임 선생님","message","","네. 오늘 상담은 피하지 않고 부모님과 같이 가겠습니다.","","","","","","","","","","","","","","","","","v5_recovery_goal_router",""
"5","v5_d5_missed_no_help","v5_d5_missed_no_help_01","ending","5","night","school_missed","flag.help_requested!=true;counter.gamble_sessions>=3","219","day","1","Teacher","담임 선생님","message","","오늘도 학교에 오지 않았구나. 보호자에게 연락해서 지금 상황부터 같이 확인하겠다.","","","","","","","","","","","","","","","","","",""
"5","v5_d5_missed_no_help","v5_d5_missed_no_help_02","ending","5","night","school_missed","flag.help_requested!=true;counter.gamble_sessions>=3","219","day","2","Protagonist","담임 선생님","message","","네.... 집에서 기다리겠습니다.","","","","","","","","","","","","","","","","","ending_no_help",""
"5","v5_d5_missed_prevented","v5_d5_missed_prevented_01","ending","5","night","school_missed","counter.gamble_sessions<3","218","day","1","Seoyeon","서연","message","seoyeon_worried","오늘 발표에 못 왔네. 무슨 일 있는 건 아니지? 다음엔 일정이 꼬이기 전에 먼저 알려 줘.","","","","","","","","","","","","","","","","","",""
"5","v5_d5_missed_prevented","v5_d5_missed_prevented_02","ending","5","night","school_missed","counter.gamble_sessions<3","218","day","2","Protagonist","서연","message","","미안해. 다음엔 늦기 전에 먼저 연락할게. 자료 챙겨줘서 고마워.","","","","","","","","","","","","","","","","","v5_prevented_goal_router",""
